0,741.5020579952402
1,701.0712532812768
2,985.7875318361191
3,1056.7483326400782
4,1198.9177918492567
5,862.4138357344037
6,1032.6518125420184
7,997.3543305236681
8,1140.6413373773873
9,1120.6950631345678
